PublicID	OrigID	TrLen	CDSoff	AAqual	TrGaps	Dbxref	Namealign	Product_Name	CDD_Name	Class	Maploc	Mapqual
NonamEVm003327t1	AT5G08720.1	2324	47-2206	719,92%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm004725t1	AT5G61150.1	2265	198-2075	625,82%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm029859t1	AT5G28524.1	805	359-598	79,29%,complete-utrbad	0	na	0	Uncharacterized protein	na	cullnoclass	0	0
NonamEVm017864t1	AT5G33251.1	1362	1-843	280,61%,partial5	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm011313t1	AT5G18170.1	1593	134-1369	411,77%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm022895t1	AT5G43770.1	678	18-581	187,83%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm009245t1	AT5G05870.1	1524	45-1439	464,91%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm021274t1	AT5G37280.1	651	1-651	216,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm004969t1	AT5G14430.1	2183	113-1951	612,84%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm013036t1	AT5G24040.1	1122	1-1122	373,100%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm017233t1	AT5G15440.1	1407	376-1257	293,62%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm006415t1	AT5G37000.1	1644	1-1644	547,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm017250t1	AT5G60030.1	894	16-894	292,98%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm018050t1	AT5G37910.1	831	1-831	276,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm005161t1	AT5G09420.1	2011	1-1812	603,90%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm022000t1	AT5G35150.1	2094	1-612	203,29%,complete-utrbad	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm028833t1	AT5G35150.1utrorf	1193	10-309	99,25%,complete-utrbad	0	na	0	Uncharacterized protein	na	cullnoclass	0	0
NonamEVm001300t1	AT5G26860.1	3327	1-2958	985,88%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm007936t1	AT5G60050.1	1978	366-1865	499,75%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm016320t1	AT5G09430.1	936	1-936	311,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm022657t1	AT5G37250.1	579	1-579	192,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm016477t1	AT5G20520.1	1448	140-1066	308,64%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm011552t1	AT5G53000.1	1539	123-1340	405,79%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm010435t1	AT5G28340.1	1308	1-1308	435,100%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm004948t1	AT5G67320.1	2101	115-1956	613,87%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm024859t1	AT5G37240.1	477	1-477	158,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm009135t1	AT5G42930.1	1664	69-1472	467,84%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm006623t1	AT5G60780.1	1620	1-1620	539,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm012748t1	AT5G18160.1	1140	1-1140	379,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm010452t1	AT5G59210.1	1547	47-1351	434,84%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm008586t1	AT5G37300.1	1652	16-1461	481,87%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm013285t1	AT5G14400.1	1263	160-1263	367,87%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm001990t1	AT5G09400.1	2893	162-2738	858,89%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm009713t1	AT5G28520.1	1362	1-1362	453,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm004361t1	AT5G55960.1	2422	151-2097	648,80%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm001003t1	AT5G37630.1	3452	78-3233	1051,91%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm013213t1	AT5G14390.1	1530	182-1291	369,72%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm007251t1	AT5G03070.1	1968	145-1704	519,79%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm029020t1	AT5G33254.1	933	1-288	95,30%,complete-utrbad	0	na	0	Uncharacterized protein	na	cullnoclass	0	0
NonamEVm013162t1	AT5G42910.1	1448	167-1279	370,76%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm028493t1	AT5G59690.1	592	98-409	103,52%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm009021t1	AT5G58940.1	1617	98-1510	470,87%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm006567t1	AT5G14460.1	1928	126-1748	540,84%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm025338t1	AT5G05910.1	456	1-456	151,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm009828t1	AT5G05900.1	1353	1-1353	450,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm025193t1	AT5G36980.1	462	1-462	153,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm002389t1	AT5G20360.1	2628	1-2430	809,92%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm007017t1	AT5G60770.1	1584	1-1584	527,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm009397t1	AT5G43790.1	1475	1-1383	460,93%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm000160t1	AT5G35210.1	5687	264-5384	1706,90%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm002374t1	AT5G37020.1	2840	124-2559	811,85%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm009599t1	AT5G05890.1	1493	25-1392	455,91%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm012238t1	AT5G14450.1	1358	48-1217	389,86%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm022530t1	AT5G50820.1	701	1-582	193,83%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm017141t1	AT5G32598.1	4410	3333-4220	295,20%,complete-utrbad	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm018691t1	AT5G32598.1utrorf	1242	442-1233	263,63%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm001804t1	AT5G59680.1	2664	1-2664	887,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm000617t1	AT5G17880.1	3597	4-3597	1197,99%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm006194t1	AT5G65100.1	1674	1-1674	557,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm026437t1	AT5G14410.1	564	47-448	133,71%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm003665t1	AT5G59190.1	2082	1-2082	693,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm009797t1	AT5G05880.1	1356	1-1356	451,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm017925t1	AT5G09440.1	1115	51-887	278,75%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm005719t1	AT5G60020.1	2049	77-1810	577,84%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm023628t1	AT5G43755.1	531	1-531	176,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm022275t1	AT5G33250.1	1287	692-1285	198,46%,partial3-utrbad	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm000156t1	AT5G42950.1	5456	1-5145	1714,94%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm006563t1	AT5G05200.1	1904	83-1705	540,85%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm006271t1	AT5G08430.1	2053	275-1936	553,80%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm016406t1	AT5G61030.1	1147	64-993	309,81%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm003598t1	AT5G24320.2	2582	64-2160	698,81%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm007910t1	AT5G08730.1	1503	1-1503	500,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm006478t1	AT5G59200.1	1635	1-1635	544,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm001327t1	AT5G48320.1	3044	22-2955	977,96%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm008746t1	AT5G44760.1	1437	1-1437	478,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm005340t1	AT5G60790.1	2387	98-1885	595,74%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm029247t1	AT5G24313.1	618	246-518	90,44%,complete-utrpoor	0	na	0	Uncharacterized protein	na	cullnoclass	0	0
NonamEVm003693t1	AT5G42940.1	2611	217-2292	691,79%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm028276t1	AT5G17870.1	561	43-363	106,57%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm000776t1	AT5G28350.1	3711	163-3546	1127,91%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm015991t1	AT5G65120.1	1284	195-1148	317,74%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm004293t1	AT5G37620.1	1959	1-1959	652,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm026950t1	AT5G24316.1	501	30-407	125,75%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm002116t1	AT5G64710.1	2771	109-2634	841,91%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm023896t1	AT5G59110.1	519	1-519	172,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm003795t1	AT5G61070.1	2175	1-2049	682,94%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm005098t1	AT5G58620.1	2499	236-2059	607,72%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm004931t1	AT5G24100.1	2248	287-2131	614,82%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm010459t1	AT5G08710.1	1644	225-1529	434,79%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm028469t1	AT5G38160.1	442	70-381	103,70%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm027229t1	AT5G52975.1	579	58-423	121,63%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm005183t1	AT5G09210.1	1812	1-1812	603,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm017792t1	AT5G35100.1	1034	13-858	281,81%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm009513t1	AT5G27530.1	1377	1-1377	458,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm006010t1	AT5G64930.1	1888	21-1715	564,89%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm025375t1	AT5G14380.1	880	137-589	150,51%,complete-utrpoor	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm004826t1	AT5G59640.1	4781	60-1922	620,38%,complete-utrbad	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm020214t1	AT5G59640.1utrorf	2528	10-714	234,27%,complete-utrbad	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm007748t1	AT5G65470.1	1945	302-1816	504,77%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm027820t1	AT5G55980.1	342	1-342	113,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm000640t1	AT5G11250.1	3570	1-3570	1189,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm018674t1	AT5G38300.1	1077	91-882	263,73%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm021981t1	AT5G59300.1	883	1-612	203,69%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm014833t1	AT5G14370.1	1338	63-1082	339,76%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm007894t1	AT5G33290.1	1866	184-1686	500,80%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm013045t1	AT5G58630.1	1269	118-1236	372,88%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm023380t1	AT5G28390.1	543	1-543	180,100%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm001042t1	AT5G20280.1	3569	158-3289	1043,87%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm009965t1	AT5G35410.1	1757	182-1522	446,76%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm015111t1	AT5G64920.1	1555	101-1105	334,64%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm006388t1	AT5G50530.1	2085	244-1890	548,78%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm000808t1	AT5G09350.1	4129	537-3887	1116,81%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm030172t1	AT5G24105.1	576	215-436	73,38%,complete-utrpoor	0	na	0	Uncharacterized protein	na	cullnoclass	0	0
NonamEVm020853t1	AT5G24270.1	1006	91-759	222,66%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm000624t1	AT5G60150.1	3938	230-3817	1195,91%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm029854t1	AT5G64770.1	593	40-279	79,40%,complete-utrbad	0	na	0	Uncharacterized protein	na	cullnoclass	0	0
NonamEVm017889t1	AT5G65410.1	1090	86-925	279,77%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm011668t1	AT5G58600.1	1408	47-1255	402,85%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm006346t1	AT5G37570.1	1653	1-1653	550,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm027896t1	AT5G35110.1	339	1-339	112,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm015144t1	AT5G18140.1	1251	61-1062	333,80%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm022702t1	AT5G09510.1	1163	3-578	191,49%,partial5-utrbad	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm017698t1	AT5G08790.1	1234	119-970	283,69%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm024131t1	AT5G11260.1	902	193-699	168,56%,complete-utrpoor	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm000166t1	AT5G20320.1	5660	199-5307	1702,90%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm028994t1	AT5G38180.1	434	47-334	95,66%,complete	0	na	0	Uncharacterized protein	na	cullnoclass	0	0
NonamEVm007973t1	AT5G55910.1	2065	358-1854	498,72%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm011991t1	AT5G20310.1	1329	1-1185	394,89%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm026634t1	AT5G09520.1	565	1-393	130,69%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm001770t1	AT5G59650.1	2679	1-2679	892,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm014410t1	AT5G60750.1	1386	182-1225	347,75%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm028470t1	AT5G38170.1	444	80-391	103,70%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm020849t1	AT5G20290.1	966	55-723	222,69%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm011687t1	AT5G18240.1	1688	148-1356	402,71%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm008362t1	AT5G18220.1	1467	1-1467	488,100%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm013165t1	AT5G09530.1	1538	80-1192	370,72%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm005887t1	AT5G64050.1	2164	111-1823	570,79%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm016757t1	AT5G24090.1	1114	100-1008	302,81%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm000957t1	AT5G58610.1	3198	1-3198	1065,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm005918t1	AT5G11100.1	1710	1-1710	569,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm020489t1	AT5G50620.1	690	1-690	229,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm016528t1	AT5G03100.1	1558	11-934	307,59%,complete-utrpoor	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm014277t1	AT5G37930.1	1107	19-1068	349,94%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm026312t1	AT5G20500.1	645	55-462	135,63%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm021874t1	AT5G65080.1	1018	147-764	205,60%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm019112t1	AT5G05290.1	978	59-826	255,78%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm021362t1	AT5G02770.1	1707	88-732	214,37%,complete-utrbad	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm015064t1	AT5G18270.1	1525	196-1203	335,66%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm023674t1	AT5G64780.1	841	173-700	175,62%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm027540t1	AT5G64905.1	486	1-351	116,72%,partial5	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm014052t1	AT5G37940.1	1224	17-1078	353,86%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm027683t1	AT5G15990.1	348	1-348	115,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm022966t1	AT5G50490.1	754	18-578	186,74%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm029389t1	AT5G59330.1	424	97-360	87,62%,complete	0	na	0	Uncharacterized protein	na	cullnoclass	0	0
NonamEVm017422t1	AT5G18120.1	1539	430-1299	289,56%,complete-utrpoor	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm020698t1	AT5G21070.1	1146	184-861	225,59%,complete-utrpoor	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm030530t1	AT5G23640.1	198	1-198	65,100%,complete	0	na	0	Uncharacterized protein	na	cullnoclass	0	0
NonamEVm029354t1	AT5G35207.1	753	466-732	88,35%,complete-utrbad	0	na	0	Uncharacterized protein	na	cullnoclass	0	0
NonamEVm008367t1	AT5G64910.1	1547	84-1547	487,94%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm006557t1	AT5G44770.1	1626	1-1626	541,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm003774t1	AT5G28530.1	2058	1-2058	685,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm006121t2	AT5G08680.1	2027	65-1744	559,82%,complete	0	na	0	Uncharacterized protein	na	althim	0	0
NonamEVm020947t1	AT5G18110.1	1120	94-759	221,59%,complete-utrpoor	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm013761t1	AT5G59960.1	1611	194-1273	359,67%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm019104t1	AT5G53040.1	771	1-771	256,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm007098t1	AT5G05520.1	1880	68-1642	524,83%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm024483t1	AT5G42890.1	755	3-494	163,65%,partial5	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm027201t1	AT5G38330.1	369	1-369	122,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm028066t1	AT5G64890.1	584	79-408	109,56%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm004021t1	AT5G15980.1	2540	210-2216	668,79%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm007070t1	AT5G58950.1	2310	525-2102	525,68%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm027343t1	AT5G64900.1	516	3-362	119,69%,partial5	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm009801t1	AT5G05860.1	1498	39-1391	450,90%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm020631t1	AT5G55990.1	1144	188-868	226,59%,complete-utrpoor	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm003920t1	AT5G14720.1	2843	467-2491	674,71%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm003280t1	AT5G44780.1	2322	41-2212	723,93%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm021449t1	AT5G38320.1	820	37-675	212,77%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm019889t1	AT5G14350.1	726	1-726	241,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm003022t1	AT5G24260.1	2514	132-2372	746,89%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm006022t1	AT5G32514.1	3819	526-2220	564,44%,complete-utrpoor	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm021700t1	AT5G32514.1utrorf	1449	10-636	208,43%,complete-utrbad	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm030017t1	AT5G59305.1	493	32-262	76,46%,complete	0	na	0	Uncharacterized protein	na	cullnoclass	0	0
NonamEVm016714t1	AT5G24110.1	1289	77-988	303,70%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm006558t1	AT5G50520.1	1768	29-1651	540,91%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm010257t1	AT5G33300.1	1621	83-1402	439,81%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm008139t1	AT5G09220.1	1794	122-1603	493,82%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm001017t1	AT5G53010.1	3458	1-3150	1049,91%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm022860t1	AT5G38310.1	917	75-641	188,61%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm015212t1	AT5G20270.1	1393	203-1201	332,71%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm013918t1	AT5G64060.1	1658	306-1376	356,64%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm017690t1	AT5G03110.1	1157	55-906	283,73%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm010299t1	AT5G48370.1	1532	73-1389	438,85%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm019252t1	AT5G65400.1	978	23-781	252,77%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm024467t1	AT5G14360.1	634	42-533	163,77%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm011230t1	AT5G55900.1	1482	82-1323	413,83%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm009512t1	AT5G20260.1	1377	1-1377	458,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm026113t1	AT5G59310.1	630	3-419	138,66%,partial5	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm006803t1	AT5G28510.1	1602	1-1602	533,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm027645t1	AT5G59320.1	681	81-428	115,51%,complete-utrpoor	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm010674t1	AT5G64970.1	2269	202-1488	428,56%,complete-utrpoor	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm015843t1	AT5G18260.1	1427	441-1403	320,67%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm026349t1	AT5G50500.1	408	1-408	135,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm000793t1	AT5G64070.1	4426	545-3910	1121,76%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm005656t1	AT5G38150.1	1766	27-1766	579,98%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm025054t1	AT5G64720.1	468	1-468	155,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm024381t1	AT5G18250.1	661	3-497	164,74%,partial5	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm000465t1	AT5G60930.1	3885	1-3885	1294,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm000826t1	AT5G60740.1	3344	1-3330	1109,99%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm029838t1	AT5G59630.1	2493	451-690	79,9%,complete-utrbad	0	na	0	Uncharacterized protein	na	cullnoclass	0	0
NonamEVm006841t1	AT5G15470.1	2596	575-2173	532,61%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm028298t1	AT5G33237.1	825	507-824	106,38%,partial3-utrbad	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm009456t1	AT5G48440.1	1705	52-1431	459,80%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm015801t1	AT5G35130.1	1545	1-966	321,62%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm026872t1	AT5G35130.1utrorf	390	10-390	126,97%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm008641t1	AT5G15490.1	1781	106-1548	480,81%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm022248t1	AT5G37520.1	600	1-600	199,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm023364t1	AT5G35140.1	1706	1164-1706	180,31%,complete-utrbad	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm028177t1	AT5G35140.1utrorf	333	1-324	107,97%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm000699t1	AT5G45060.1	3926	1-3498	1165,89%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm004309t1	AT5G14760.1	2389	293-2248	651,81%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm027013t1	AT5G59970.1	552	1-375	124,67%,partial5	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm012990t1	AT5G05150.1	1125	1-1125	374,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm010321t1	AT5G15660.1	1317	1-1317	438,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm000892t1	AT5G58880.1	3267	1-3267	1088,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
